Simulation_Time,Architecture,Event_Type,Cumulative_Samples,Entity_ID,Source_IP,Target_IP,Sample_Index,Label,Payload_Byte,Network_Counted_Byte
430.25000000006355,cl,sample_received_checkpoint,121000,267,202.18.61.124,10.10.10.10,17869,9,12293,12293
432.05000000006396,cl,sample_sent_checkpoint,133000,999,238.201.176.86,10.10.10.10,17903,9,12293,12293
434.7500000000646,cl,sample_sent_checkpoint,134000,999,238.201.176.86,10.10.10.10,25206,1,12293,12293
435.2500000000647,cl,sample_received_checkpoint,122000,789,133.48.133.192,10.10.10.10,19999,5,12293,12293
439.7000000000657,cl,sample_received_checkpoint,123000,437,218.169.54.1,10.10.10.10,26366,6,12293,12293
439.95000000006576,cl,sample_sent_checkpoint,135000,999,238.201.176.86,10.10.10.10,497,0,12293,12293
442.20000000006627,cl,sample_sent_checkpoint,136000,999,238.201.176.86,10.10.10.10,17465,0,12293,12293
442.60000000006636,cl,sample_received_checkpoint,124000,702,113.166.62.49,10.10.10.10,5114,7,12293,12293
446.8000000000673,cl,sample_sent_checkpoint,137000,999,238.201.176.86,10.10.10.10,37028,4,12293,12293
447.1000000000674,cl,sample_received_checkpoint,125000,969,73.2.59.32,10.10.10.10,26386,2,12293,12293
449.3500000000679,cl,sample_sent_checkpoint,138000,999,238.201.176.86,10.10.10.10,15456,1,12293,12293
449.65000000006796,cl,sample_received_checkpoint,126000,997,93.177.28.1,10.10.10.10,10405,9,12293,12293
454.35000000006903,cl,sample_received_checkpoint,127000,980,230.48.11.104,10.10.10.10,7732,6,12293,12293
454.50000000006906,cl,sample_sent_checkpoint,139000,999,238.201.176.86,10.10.10.10,9644,8,12293,12293
456.8000000000696,cl,sample_sent_checkpoint,140000,999,238.201.176.86,10.10.10.10,23906,5,12293,12293
457.05000000006964,cl,sample_received_checkpoint,128000,927,131.240.136.159,10.10.10.10,22290,6,12293,12293
461.6000000000707,cl,sample_received_checkpoint,129000,176,194.18.0.44,10.10.10.10,13926,5,12293,12293
462.1500000000708,cl,sample_sent_checkpoint,141000,999,238.201.176.86,10.10.10.10,17713,4,12293,12293
464.8000000000714,cl,sample_sent_checkpoint,142000,999,238.201.176.86,10.10.10.10,7134,9,12293,12293
465.40000000007154,cl,sample_received_checkpoint,130000,194,249.232.167.82,10.10.10.10,46835,6,12293,12293
469.45000000007246,cl,sample_sent_checkpoint,143000,999,238.201.176.86,10.10.10.10,49843,7,12293,12293
471.2500000000729,cl,sample_received_checkpoint,131000,722,132.64.7.193,10.10.10.10,44468,0,12293,12293
472.10000000007307,cl,sample_sent_checkpoint,144000,999,238.201.176.86,10.10.10.10,39981,8,12293,12293
473.6000000000734,cl,sample_received_checkpoint,132000,834,123.41.239.129,10.10.10.10,37664,0,12293,12293
477.5500000000743,cl,sample_sent_checkpoint,145000,999,238.201.176.86,10.10.10.10,42278,9,12293,12293
479.10000000007466,cl,sample_received_checkpoint,133000,2,62.85.35.166,10.10.10.10,10960,3,12293,12293
479.7500000000748,cl,sample_sent_checkpoint,146000,999,238.201.176.86,10.10.10.10,11138,4,12293,12293
481.4000000000752,cl,sample_received_checkpoint,134000,893,155.71.51.223,10.10.10.10,4860,8,12293,12293
482.15000000007535,cl,sample_sent_checkpoint,147000,999,238.201.176.86,10.10.10.10,46384,4,12293,12293
486.95000000007644,cl,sample_received_checkpoint,135000,368,117.97.218.113,10.10.10.10,9919,9,12293,12293
487.50000000007657,cl,sample_sent_checkpoint,148000,999,238.201.176.86,10.10.10.10,11818,5,12293,12293
490.00000000007714,cl,sample_sent_checkpoint,149000,999,238.201.176.86,10.10.10.10,6991,9,12293,12293
490.55000000007726,cl,sample_received_checkpoint,136000,165,55.36.83.112,10.10.10.10,24151,1,12293,12293
494.05000000007806,cl,sample_received_checkpoint,137000,555,7.37.14.218,10.10.10.10,31126,1,12293,12293
494.7500000000782,cl,sample_sent_checkpoint,150000,999,238.201.176.86,10.10.10.10,1679,7,12293,12293
496.1000000000785,cl,sample_received_checkpoint,138000,18,74.198.126.94,10.10.10.10,27551,9,12293,12293
497.05000000007874,cl,sample_sent_checkpoint,151000,999,238.201.176.86,10.10.10.10,23036,6,12293,12293
498.50000000007907,cl,sample_received_checkpoint,139000,327,24.203.237.231,10.10.10.10,46464,8,12293,12293
502.40000000007996,cl,sample_sent_checkpoint,152000,999,238.201.176.86,10.10.10.10,45808,7,12293,12293
504.0000000000803,cl,sample_received_checkpoint,140000,297,194.15.251.118,10.10.10.10,44758,2,12293,12293
504.7500000000805,cl,sample_sent_checkpoint,153000,999,238.201.176.86,10.10.10.10,14886,4,12293,12293
508.7500000000814,cl,sample_received_checkpoint,141000,857,68.155.182.27,10.10.10.10,1583,7,12293,12293
510.30000000008175,cl,sample_sent_checkpoint,154000,999,238.201.176.86,10.10.10.10,21473,4,12293,12293
512.2500000000819,cl,sample_received_checkpoint,142000,87,65.74.122.121,10.10.10.10,6801,2,12293,12293
512.8500000000813,cl,sample_sent_checkpoint,155000,999,238.201.176.86,10.10.10.10,6511,3,12293,12293
516.8500000000777,cl,sample_received_checkpoint,143000,480,52.137.15.233,10.10.10.10,47465,6,12293,12293
517.4500000000771,cl,sample_sent_checkpoint,156000,999,238.201.176.86,10.10.10.10,3294,8,12293,12293
519.1500000000756,cl,sample_received_checkpoint,144000,351,78.229.31.122,10.10.10.10,17785,3,12293,12293
520.0500000000748,cl,sample_sent_checkpoint,157000,999,238.201.176.86,10.10.10.10,22221,1,12293,12293
524.9500000000703,cl,sample_received_checkpoint,145000,263,59.244.113.92,10.10.10.10,35513,5,12293,12293
525.5000000000698,cl,sample_sent_checkpoint,158000,999,238.201.176.86,10.10.10.10,7185,7,12293,12293
527.3500000000681,cl,sample_received_checkpoint,146000,142,160.203.48.59,10.10.10.10,26551,2,12293,12293
527.9000000000676,cl,sample_sent_checkpoint,159000,999,238.201.176.86,10.10.10.10,15991,6,12293,12293
531.8000000000641,cl,sample_received_checkpoint,147000,186,3.22.109.108,10.10.10.10,40893,7,12293,12293
533.2000000000628,cl,sample_sent_checkpoint,160000,999,238.201.176.86,10.10.10.10,43635,9,12293,12293
534.0000000000621,cl,sample_received_checkpoint,148000,409,36.222.31.241,10.10.10.10,43025,5,12293,12293
535.7500000000605,cl,sample_sent_checkpoint,161000,999,238.201.176.86,10.10.10.10,19416,8,12293,12293
539.6500000000569,cl,sample_received_checkpoint,149000,802,102.172.137.49,10.10.10.10,2045,7,12293,12293
540.3000000000563,cl,sample_sent_checkpoint,162000,999,238.201.176.86,10.10.10.10,45179,5,12293,12293
541.9000000000549,cl,sample_received_checkpoint,150000,463,48.217.50.126,10.10.10.10,351,6,12293,12293
542.5000000000543,cl,sample_sent_checkpoint,163000,999,238.201.176.86,10.10.10.10,21446,2,12293,12293
546.4500000000507,cl,sample_received_checkpoint,151000,905,17.9.229.140,10.10.10.10,10679,1,12293,12293
547.25000000005,cl,sample_sent_checkpoint,164000,999,238.201.176.86,10.10.10.10,4865,9,12293,12293
549.9500000000476,cl,sample_received_checkpoint,152000,534,63.65.120.87,10.10.10.10,20790,0,12293,12293
550.4000000000472,cl,sample_sent_checkpoint,165000,999,238.201.176.86,10.10.10.10,26315,1,12293,12293
554.4500000000435,cl,sample_received_checkpoint,153000,859,63.252.233.177,10.10.10.10,42347,1,12293,12293
555.000000000043,cl,sample_sent_checkpoint,166000,999,238.201.176.86,10.10.10.10,33878,5,12293,12293
556.7500000000414,cl,sample_received_checkpoint,154000,828,45.0.200.184,10.10.10.10,1673,8,12293,12293
557.3000000000409,cl,sample_sent_checkpoint,167000,999,238.201.176.86,10.10.10.10,31335,9,12293,12293
562.1500000000365,cl,sample_received_checkpoint,155000,720,253.51.202.143,10.10.10.10,10891,7,12293,12293
562.5500000000361,cl,sample_sent_checkpoint,168000,999,238.201.176.86,10.10.10.10,35599,0,12293,12293
564.9500000000339,cl,sample_sent_checkpoint,169000,999,238.201.176.86,10.10.10.10,36378,5,12293,12293
565.5000000000334,cl,sample_received_checkpoint,156000,400,108.179.97.255,10.10.10.10,18735,0,12293,12293
569.4500000000298,cl,sample_sent_checkpoint,170000,999,238.201.176.86,10.10.10.10,5848,3,12293,12293
570.0000000000293,cl,sample_received_checkpoint,157000,643,206.118.91.226,10.10.10.10,37765,3,12293,12293
571.8500000000276,cl,sample_sent_checkpoint,171000,999,238.201.176.86,10.10.10.10,24946,6,12293,12293
572.3000000000272,cl,sample_received_checkpoint,158000,483,99.20.209.157,10.10.10.10,16286,1,12293,12293
577.2000000000228,cl,sample_sent_checkpoint,172000,999,238.201.176.86,10.10.10.10,29484,3,12293,12293
577.9000000000221,cl,sample_received_checkpoint,159000,861,161.209.9.109,10.10.10.10,5667,8,12293,12293
579.5000000000207,cl,sample_sent_checkpoint,173000,999,238.201.176.86,10.10.10.10,10391,2,12293,12293
580.0500000000202,cl,sample_received_checkpoint,160000,292,175.129.228.78,10.10.10.10,3039,8,12293,12293
584.0000000000166,cl,sample_sent_checkpoint,174000,999,238.201.176.86,10.10.10.10,1240,1,12293,12293
584.4500000000162,cl,sample_received_checkpoint,161000,534,63.65.120.87,10.10.10.10,36810,5,12293,12293
586.3000000000145,cl,sample_sent_checkpoint,175000,999,238.201.176.86,10.10.10.10,23006,1,12293,12293
586.6000000000142,cl,sample_received_checkpoint,162000,376,167.169.5.252,10.10.10.10,15862,5,12293,12293
591.25000000001,cl,sample_sent_checkpoint,176000,999,238.201.176.86,10.10.10.10,11821,6,12293,12293
592.8000000000086,cl,sample_received_checkpoint,163000,909,110.141.129.245,10.10.10.10,28290,4,12293,12293
593.400000000008,cl,sample_sent_checkpoint,177000,999,238.201.176.86,10.10.10.10,34131,0,12293,12293
595.1000000000065,cl,sample_received_checkpoint,164000,528,242.88.213.65,10.10.10.10,15169,3,12293,12293
595.8000000000059,cl,sample_sent_checkpoint,178000,999,238.201.176.86,10.10.10.10,17903,9,12293,12293
599.3000000000027,cl,sample_received_checkpoint,165000,85,247.102.150.192,10.10.10.10,30940,2,12293,12293
600.7000000000014,cl,sample_sent_checkpoint,179000,999,238.201.176.86,10.10.10.10,25206,1,12293,12293
602.3499999999999,cl,sample_received_checkpoint,166000,911,248.90.137.42,10.10.10.10,5100,5,12293,12293
602.8499999999995,cl,sample_sent_checkpoint,180000,999,238.201.176.86,10.10.10.10,497,0,12293,12293
606.5499999999961,cl,sample_received_checkpoint,167000,371,154.152.99.2,10.10.10.10,10555,5,12293,12293
607.1499999999955,cl,sample_sent_checkpoint,181000,999,238.201.176.86,10.10.10.10,17465,0,12293,12293
608.5999999999942,cl,sample_received_checkpoint,168000,12,182.76.78.185,10.10.10.10,29931,6,12293,12293
609.999999999993,cl,sample_sent_checkpoint,182000,999,238.201.176.86,10.10.10.10,37028,4,12293,12293
610.5999999999924,cl,sample_received_checkpoint,169000,919,61.40.118.246,10.10.10.10,43281,9,12293,12293
614.299999999989,cl,sample_sent_checkpoint,183000,999,238.201.176.86,10.10.10.10,15456,1,12293,12293
615.7499999999877,cl,sample_received_checkpoint,170000,484,117.66.162.14,10.10.10.10,2036,8,12293,12293
616.4499999999871,cl,sample_sent_checkpoint,184000,999,238.201.176.86,10.10.10.10,9644,8,12293,12293
619.9999999999839,cl,sample_received_checkpoint,171000,421,197.159.160.26,10.10.10.10,27157,7,12293,12293
621.3499999999826,cl,sample_sent_checkpoint,185000,999,238.201.176.86,10.10.10.10,23906,5,12293,12293
622.049999999982,cl,sample_received_checkpoint,172000,899,170.62.192.127,10.10.10.10,8821,9,12293,12293
625.9499999999784,cl,sample_sent_checkpoint,186000,999,238.201.176.86,10.10.10.10,17713,4,12293,12293
627.549999999977,cl,sample_received_checkpoint,173000,145,198.21.9.74,10.10.10.10,659,9,12293,12293
628.1999999999764,cl,sample_sent_checkpoint,187000,999,238.201.176.86,10.10.10.10,7134,9,12293,12293
629.749999999975,cl,sample_received_checkpoint,174000,864,102.211.139.122,10.10.10.10,28660,5,12293,12293
631.2499999999736,cl,sample_sent_checkpoint,188000,999,238.201.176.86,10.10.10.10,49843,7,12293,12293
631.8499999999731,cl,sample_received_checkpoint,175000,470,200.70.42.103,10.10.10.10,44586,4,12293,12293
635.7999999999695,cl,sample_sent_checkpoint,189000,999,238.201.176.86,10.10.10.10,39981,8,12293,12293
637.4999999999679,cl,sample_received_checkpoint,176000,498,9.47.129.43,10.10.10.10,46868,6,12293,12293
638.3999999999671,cl,sample_sent_checkpoint,190000,999,238.201.176.86,10.10.10.10,42278,9,12293,12293
643.1499999999628,cl,sample_received_checkpoint,177000,339,18.6.115.120,10.10.10.10,36298,1,12293,12293
643.6999999999623,cl,sample_sent_checkpoint,191000,999,238.201.176.86,10.10.10.10,11138,4,12293,12293
645.6499999999605,cl,sample_received_checkpoint,178000,212,253.202.151.249,10.10.10.10,31214,0,12293,12293
646.19999999996,cl,sample_sent_checkpoint,192000,999,238.201.176.86,10.10.10.10,46384,4,12293,12293
649.9499999999566,cl,sample_received_checkpoint,179000,511,132.226.101.239,10.10.10.10,9297,2,12293,12293
650.5499999999561,cl,sample_sent_checkpoint,193000,999,238.201.176.86,10.10.10.10,11818,5,12293,12293
651.9999999999548,cl,sample_received_checkpoint,180000,494,83.237.225.87,10.10.10.10,26369,8,12293,12293
653.3999999999535,cl,sample_sent_checkpoint,194000,999,238.201.176.86,10.10.10.10,6991,9,12293,12293
657.3999999999498,cl,sample_received_checkpoint,181000,70,233.143.208.53,10.10.10.10,24230,4,12293,12293
657.8499999999494,cl,sample_sent_checkpoint,195000,999,238.201.176.86,10.10.10.10,1679,7,12293,12293
660.1999999999473,cl,sample_sent_checkpoint,196000,999,238.201.176.86,10.10.10.10,23036,6,12293,12293
660.7499999999468,cl,sample_received_checkpoint,182000,454,141.105.35.116,10.10.10.10,16916,6,12293,12293
664.6999999999432,cl,sample_sent_checkpoint,197000,999,238.201.176.86,10.10.10.10,45808,7,12293,12293
665.0999999999428,cl,sample_received_checkpoint,183000,348,51.142.246.80,10.10.10.10,49443,3,12293,12293
667.3499999999408,cl,sample_received_checkpoint,184000,846,106.164.163.16,10.10.10.10,20237,8,12293,12293
667.7499999999404,cl,sample_sent_checkpoint,198000,999,238.201.176.86,10.10.10.10,14886,4,12293,12293
671.6499999999369,cl,sample_received_checkpoint,185000,494,83.237.225.87,10.10.10.10,8999,9,12293,12293
672.1499999999364,cl,sample_sent_checkpoint,199000,999,238.201.176.86,10.10.10.10,21473,4,12293,12293
674.8999999999339,cl,sample_received_checkpoint,186000,368,117.97.218.113,10.10.10.10,49410,0,12293,12293
675.2999999999336,cl,sample_sent_checkpoint,200000,999,238.201.176.86,10.10.10.10,6511,3,12293,12293
679.0999999999301,cl,sample_received_checkpoint,187000,794,163.124.212.109,10.10.10.10,10139,8,12293,12293
679.5999999999297,cl,sample_sent_checkpoint,201000,999,238.201.176.86,10.10.10.10,3294,8,12293,12293
681.1999999999282,cl,sample_received_checkpoint,188000,804,206.79.160.169,10.10.10.10,30485,6,12293,12293
681.9999999999275,cl,sample_sent_checkpoint,202000,999,238.201.176.86,10.10.10.10,22221,1,12293,12293
685.5499999999242,cl,sample_received_checkpoint,189000,890,176.222.190.147,10.10.10.10,28552,1,12293,12293
686.1999999999236,cl,sample_sent_checkpoint,203000,999,238.201.176.86,10.10.10.10,7185,7,12293,12293
687.5499999999224,cl,sample_received_checkpoint,190000,933,68.30.6.63,10.10.10.10,5487,8,12293,12293
691.1999999999191,cl,sample_sent_checkpoint,204000,999,238.201.176.86,10.10.10.10,15991,6,12293,12293
693.2499999999172,cl,sample_sent_checkpoint,205000,999,238.201.176.86,10.10.10.10,43635,9,12293,12293
693.5999999999169,cl,sample_received_checkpoint,191000,523,69.251.119.93,10.10.10.10,26026,1,12293,12293
695.7999999999149,cl,sample_received_checkpoint,192000,685,210.188.68.80,10.10.10.10,44783,2,12293,12293
696.2999999999145,cl,sample_sent_checkpoint,206000,999,238.201.176.86,10.10.10.10,19416,8,12293,12293
699.0999999999119,cl,sample_received_checkpoint,193000,632,45.201.160.42,10.10.10.10,31387,9,12293,12293
700.5999999999106,cl,sample_sent_checkpoint,207000,999,238.201.176.86,10.10.10.10,45179,5,12293,12293
701.19999999991,cl,sample_received_checkpoint,194000,323,109.12.233.235,10.10.10.10,15117,7,12293,12293
704.8499999999067,cl,sample_sent_checkpoint,208000,999,238.201.176.86,10.10.10.10,21446,2,12293,12293
705.3499999999062,cl,sample_received_checkpoint,195000,139,181.235.165.147,10.10.10.10,40609,8,12293,12293
706.8499999999049,cl,sample_sent_checkpoint,209000,999,238.201.176.86,10.10.10.10,4865,9,12293,12293
707.2499999999045,cl,sample_received_checkpoint,196000,672,90.36.79.38,10.10.10.10,11299,4,12293,12293
711.7999999999004,cl,sample_sent_checkpoint,210000,999,238.201.176.86,10.10.10.10,26315,1,12293,12293
712.2499999999,cl,sample_received_checkpoint,197000,175,26.19.126.187,10.10.10.10,33319,5,12293,12293
713.7999999998985,cl,sample_sent_checkpoint,211000,999,238.201.176.86,10.10.10.10,33878,5,12293,12293
716.8999999998957,cl,sample_sent_checkpoint,212000,999,238.201.176.86,10.10.10.10,31335,9,12293,12293
717.4499999998952,cl,sample_received_checkpoint,198000,244,52.175.58.181,10.10.10.10,44057,8,12293,12293
718.8999999998939,cl,sample_sent_checkpoint,213000,999,238.201.176.86,10.10.10.10,35599,0,12293,12293
719.3999999998935,cl,sample_received_checkpoint,199000,632,45.201.160.42,10.10.10.10,9769,6,12293,12293
722.6499999998905,cl,sample_received_checkpoint,200000,896,172.174.124.27,10.10.10.10,9991,2,12293,12293
723.0999999998901,cl,sample_sent_checkpoint,214000,999,238.201.176.86,10.10.10.10,36378,5,12293,12293
727.9999999998856,cl,sample_received_checkpoint,201000,780,225.242.148.86,10.10.10.10,46867,5,12293,12293
728.2499999998854,cl,sample_sent_checkpoint,215000,999,238.201.176.86,10.10.10.10,5848,3,12293,12293
729.849999999884,cl,sample_received_checkpoint,202000,533,229.223.22.78,10.10.10.10,15801,1,12293,12293
730.0999999998837,cl,sample_sent_checkpoint,216000,999,238.201.176.86,10.10.10.10,24946,6,12293,12293
734.2999999998799,cl,sample_sent_checkpoint,217000,999,238.201.176.86,10.10.10.10,29484,3,12293,12293
734.3999999998798,cl,sample_received_checkpoint,203000,337,138.192.199.185,10.10.10.10,11708,1,12293,12293
737.2499999998772,cl,sample_sent_checkpoint,218000,999,238.201.176.86,10.10.10.10,10391,2,12293,12293
737.449999999877,cl,sample_received_checkpoint,204000,107,204.113.151.55,10.10.10.10,34109,0,12293,12293
741.4999999998734,cl,sample_sent_checkpoint,219000,999,238.201.176.86,10.10.10.10,1240,1,12293,12293
742.6999999998723,cl,sample_received_checkpoint,205000,516,200.129.8.32,10.10.10.10,9343,3,12293,12293
743.7999999998713,cl,sample_received_checkpoint,206000,870,115.122.207.250,10.10.10.10,30181,2,12293,12293
744.4999999998706,cl,sample_sent_checkpoint,220000,999,238.201.176.86,10.10.10.10,23006,1,12293,12293
748.2499999998672,cl,sample_received_checkpoint,207000,231,235.111.3.49,10.10.10.10,22446,2,12293,12293
748.7499999998668,cl,sample_sent_checkpoint,221000,999,238.201.176.86,10.10.10.10,11821,6,12293,12293
750.8499999998648,cl,sample_sent_checkpoint,222000,999,238.201.176.86,10.10.10.10,34131,0,12293,12293
751.3499999998644,cl,sample_received_checkpoint,208000,77,245.155.134.48,10.10.10.10,39765,2,12293,12293
755.2499999998608,cl,sample_sent_checkpoint,223000,999,238.201.176.86,10.10.10.10,17903,9,12293,12293
756.4999999998597,cl,sample_received_checkpoint,209000,934,235.149.109.162,10.10.10.10,18634,5,12293,12293
758.0499999998583,cl,sample_sent_checkpoint,224000,999,238.201.176.86,10.10.10.10,25206,1,12293,12293
758.4999999998579,cl,sample_received_checkpoint,210000,819,253.56.252.157,10.10.10.10,22705,8,12293,12293
762.3999999998543,cl,sample_sent_checkpoint,225000,999,238.201.176.86,10.10.10.10,497,0,12293,12293
762.749999999854,cl,sample_received_checkpoint,211000,115,228.248.54.50,10.10.10.10,48788,0,12293,12293
764.949999999852,cl,sample_received_checkpoint,212000,158,197.247.100.204,10.10.10.10,3947,6,12293,12293
765.3499999998517,cl,sample_sent_checkpoint,226000,999,238.201.176.86,10.10.10.10,17465,0,12293,12293
769.9499999998475,cl,sample_sent_checkpoint,227000,999,238.201.176.86,10.10.10.10,37028,4,12293,12293
770.5999999998469,cl,sample_received_checkpoint,213000,544,234.22.142.103,10.10.10.10,13936,2,12293,12293
772.0999999998455,cl,sample_sent_checkpoint,228000,999,238.201.176.86,10.10.10.10,15456,1,12293,12293
772.5999999998451,cl,sample_received_checkpoint,214000,26,8.179.127.15,10.10.10.10,41443,6,12293,12293
776.3999999998416,cl,sample_sent_checkpoint,229000,999,238.201.176.86,10.10.10.10,9644,8,12293,12293
777.7499999998404,cl,sample_received_checkpoint,215000,738,136.72.88.45,10.10.10.10,3206,5,12293,12293
778.5999999998396,cl,sample_sent_checkpoint,230000,999,238.201.176.86,10.10.10.10,23906,5,12293,12293
779.7499999998386,cl,sample_received_checkpoint,216000,814,98.234.26.107,10.10.10.10,13121,5,12293,12293
783.5999999998351,cl,sample_sent_checkpoint,231000,999,238.201.176.86,10.10.10.10,17713,4,12293,12293
783.9499999998347,cl,sample_received_checkpoint,217000,851,16.219.233.119,10.10.10.10,14988,2,12293,12293
786.0499999998328,cl,sample_received_checkpoint,218000,498,9.47.129.43,10.10.10.10,44270,4,12293,12293
786.4499999998325,cl,sample_sent_checkpoint,232000,999,238.201.176.86,10.10.10.10,7134,9,12293,12293
790.7499999998286,cl,sample_sent_checkpoint,233000,999,238.201.176.86,10.10.10.10,49843,7,12293,12293
791.2999999998281,cl,sample_received_checkpoint,219000,844,75.8.74.124,10.10.10.10,8210,3,12293,12293
792.7999999998267,cl,sample_sent_checkpoint,234000,999,238.201.176.86,10.10.10.10,39981,8,12293,12293
793.2999999998262,cl,sample_received_checkpoint,220000,607,97.51.203.0,10.10.10.10,840,1,12293,12293
797.2499999998226,cl,sample_sent_checkpoint,235000,999,238.201.176.86,10.10.10.10,42278,9,12293,12293
799.7999999998203,cl,sample_received_checkpoint,221000,622,18.145.77.5,10.10.10.10,32347,7,12293,12293
800.3499999998198,cl,sample_sent_checkpoint,236000,999,238.201.176.86,10.10.10.10,11138,4,12293,12293
801.8499999998185,cl,sample_received_checkpoint,222000,240,157.102.9.100,10.10.10.10,11175,2,12293,12293
802.5499999998178,cl,sample_sent_checkpoint,237000,999,238.201.176.86,10.10.10.10,46384,4,12293,12293
806.0499999998146,cl,sample_received_checkpoint,223000,64,62.238.1.226,10.10.10.10,2242,5,12293,12293
807.3499999998135,cl,sample_sent_checkpoint,238000,999,238.201.176.86,10.10.10.10,11818,5,12293,12293
807.9999999998129,cl,sample_received_checkpoint,224000,759,115.204.64.162,10.10.10.10,37242,9,12293,12293
809.1999999998118,cl,sample_sent_checkpoint,239000,999,238.201.176.86,10.10.10.10,6991,9,12293,12293
809.7499999998113,cl,sample_received_checkpoint,225000,857,68.155.182.27,10.10.10.10,18113,9,12293,12293
812.7499999998086,cl,sample_sent_checkpoint,240000,999,238.201.176.86,10.10.10.10,1679,7,12293,12293
813.8499999998076,cl,sample_received_checkpoint,226000,555,7.37.14.218,10.10.10.10,35656,2,12293,12293
814.7999999998067,cl,sample_sent_checkpoint,241000,999,238.201.176.86,10.10.10.10,23036,6,12293,12293
815.1999999998063,cl,sample_received_checkpoint,227000,302,14.28.187.197,10.10.10.10,23802,5,12293,12293
818.1999999998036,cl,sample_sent_checkpoint,242000,999,238.201.176.86,10.10.10.10,45808,7,12293,12293
818.5499999998033,cl,sample_received_checkpoint,228000,748,176.57.178.46,10.10.10.10,16527,4,12293,12293
822.1499999998,cl,sample_sent_checkpoint,243000,999,238.201.176.86,10.10.10.10,14886,4,12293,12293
822.6499999997995,cl,sample_received_checkpoint,229000,95,70.153.99.194,10.10.10.10,24948,7,12293,12293
823.6999999997986,cl,sample_sent_checkpoint,244000,999,238.201.176.86,10.10.10.10,21473,4,12293,12293
824.0499999997983,cl,sample_received_checkpoint,230000,282,74.76.113.132,10.10.10.10,37901,4,12293,12293
827.1499999997955,cl,sample_sent_checkpoint,245000,999,238.201.176.86,10.10.10.10,6511,3,12293,12293
828.0999999997946,cl,sample_received_checkpoint,231000,267,202.18.61.124,10.10.10.10,49957,5,12293,12293
829.1499999997936,cl,sample_sent_checkpoint,246000,999,238.201.176.86,10.10.10.10,3294,8,12293,12293
829.5499999997933,cl,sample_received_checkpoint,232000,104,161.1.199.81,10.10.10.10,2852,7,12293,12293
833.09999999979,cl,sample_sent_checkpoint,247000,999,238.201.176.86,10.10.10.10,22221,1,12293,12293
833.5999999997896,cl,sample_received_checkpoint,233000,687,99.116.130.228,10.10.10.10,28584,0,12293,12293
834.5999999997887,cl,sample_sent_checkpoint,248000,999,238.201.176.86,10.10.10.10,7185,7,12293,12293
834.9499999997884,cl,sample_received_checkpoint,234000,842,199.12.24.73,10.10.10.10,21990,3,12293,12293
837.9999999997856,cl,sample_sent_checkpoint,249000,999,238.201.176.86,10.10.10.10,15991,6,12293,12293
838.2499999997854,cl,sample_received_checkpoint,235000,456,123.120.181.110,10.10.10.10,11776,1,12293,12293
839.9999999997838,cl,sample_sent_checkpoint,250000,999,238.201.176.86,10.10.10.10,43635,9,12293,12293
840.3499999997834,cl,sample_received_checkpoint,236000,210,8.249.26.118,10.10.10.10,20110,8,12293,12293
843.2499999997808,cl,sample_sent_checkpoint,251000,999,238.201.176.86,10.10.10.10,19416,8,12293,12293
843.4999999997806,cl,sample_received_checkpoint,237000,114,36.84.80.31,10.10.10.10,15141,9,12293,12293
845.3999999997789,cl,sample_sent_checkpoint,252000,999,238.201.176.86,10.10.10.10,45179,5,12293,12293
845.7999999997785,cl,sample_received_checkpoint,238000,188,131.169.172.61,10.10.10.10,49323,7,12293,12293
848.8499999997757,cl,sample_sent_checkpoint,253000,999,238.201.176.86,10.10.10.10,21446,2,12293,12293
850.4999999997742,cl,sample_received_checkpoint,239000,129,124.134.90.107,10.10.10.10,10282,4,12293,12293
850.9499999997738,cl,sample_sent_checkpoint,254000,999,238.201.176.86,10.10.10.10,4865,9,12293,12293
851.1999999997736,cl,sample_received_checkpoint,240000,114,36.84.80.31,10.10.10.10,14224,9,12293,12293
854.3999999997707,cl,sample_sent_checkpoint,255000,999,238.201.176.86,10.10.10.10,26315,1,12293,12293
855.3499999997698,cl,sample_received_checkpoint,241000,476,40.149.154.221,10.10.10.10,17393,9,12293,12293
856.4499999997688,cl,sample_sent_checkpoint,256000,999,238.201.176.86,10.10.10.10,33878,5,12293,12293
857.3999999997679,cl,sample_received_checkpoint,242000,505,6.73.66.49,10.10.10.10,26548,5,12293,12293
857.8999999997675,cl,sample_sent_checkpoint,257000,999,238.201.176.86,10.10.10.10,31335,9,12293,12293
858.7999999997667,cl,sample_received_checkpoint,243000,620,69.247.47.225,10.10.10.10,14419,3,12293,12293
861.749999999764,cl,sample_sent_checkpoint,258000,999,238.201.176.86,10.10.10.10,35599,0,12293,12293
862.0499999997637,cl,sample_received_checkpoint,244000,555,7.37.14.218,10.10.10.10,30018,8,12293,12293
865.6999999997604,cl,sample_sent_checkpoint,259000,999,238.201.176.86,10.10.10.10,36378,5,12293,12293
866.09999999976,cl,sample_received_checkpoint,245000,996,115.221.200.1,10.10.10.10,337,5,12293,12293
867.1499999997591,cl,sample_sent_checkpoint,260000,999,238.201.176.86,10.10.10.10,5848,3,12293,12293
867.4499999997588,cl,sample_received_checkpoint,246000,332,133.71.47.33,10.10.10.10,37744,7,12293,12293
870.549999999756,cl,sample_sent_checkpoint,261000,999,238.201.176.86,10.10.10.10,24946,6,12293,12293
